malachite green,U.S. wild caught shrimp,Fish and Seafood Products,1
low grade ground beef,Ground chuck,Meat Products,1
low grade ground beef,ground beef,Meat Products,1
low grade ground beef,ground sirloin,Meat Products,1
low quality quality local wine,wine,Alcoholic Beverages,1
lower quality oils,extra virgin olive oil,Oils and Fats,1
lye,Moonshine,Alcoholic Beverages,1
lye,bootleg liquor,Alcoholic Beverages,1
mackerel,Chilean sea bass,Fish and Seafood Products,1
mahi,grouper,Fish and Seafood Products,1
maize,coffee beans,Coffee and Tea,1
maize,coffee grounds,Coffee and Tea,1
malachite green,Lake Victoria Perch,Fish and Seafood Products,1
malachite green,eel California perch,Fish and Seafood Products,1
meat processing waste,cooking oil,Oils and Fats,1
malachite green,farm-raised Asian catfish,Fish and Seafood Products,1
malachite green,foreign farm-raised shrimp,Fish and Seafood Products,1
malachite green,ghee,Dairy Products,1
malachite green,grass carp,Fish and Seafood Products,1
malachite green,khoya,Dairy Products,1
malachite green,mandarin carp,Fish and Seafood Products,1
malachite green,mawa,Dairy Products,1
malachite green,milk,Dairy Products,1
malachite green,milk fish,Fish and Seafood Products,1
malachite green,snakehead fish,Fish and Seafood Products,1
malachite green,sweets,Dairy Products,1
maple flavoring,maple syrup,Honey and Other Natural Sweeteners,1
hydrochloric acid,wine,Alcoholic Beverages,1
hydrocarbons,butter,Oils and Fats,1
husks,coffee grounds,Coffee and Tea,1
husks,coffee beans,Coffee and Tea,1
flavors,pure ghee,Dairy Products,1
flavourings,coffee,Coffee and Tea,1
flavourings,cognac,Alcoholic Beverages,1
yellow tail snapper,red snapper,Fish and Seafood Products,1
flavourings,whiskey,Alcoholic Beverages,1
flour,ghee,Dairy Products,1
flour,khoya,Dairy Products,1
flour,mawa,Dairy Products,1
flour,milk,Dairy Products,1
flour,sweets,Dairy Products,1
flunixin,beef,Meat Products,1
food coloring,ghee,Dairy Products,1
food coloring,khoya,Dairy Products,1
food coloring,mawa,Dairy Products,1
foreign farm-raised shrimp,Lake Victoria Perch,Fish and Seafood Products,1
foreign farm-raised shrimp,U.S. wild caught shrimp,Fish and Seafood Products,1
foreign farm-raised shrimp,farm-raised Asian catfish,Fish and Seafood Products,1
foreign farm-raised shrimp,foreign farm-raised shrimp,Fish and Seafood Products,1
formaldehyde,Bombay Duck Fish,Fish and Seafood Products,1
formaldehyde,Fish,Fish and Seafood Products,1
formaldehyde,Island mackerel,Fish and Seafood Products,1
formaldehyde,Noodlefish,Fish and Seafood Products,1
formaldehyde,Straw Mushrooms,Produce and Legumes,1
formaldehyde,Termite Mushrooms,Produce and Legumes,1
formaldehyde,Whitebaid fish,Fish and Seafood Products,1
formaldehyde,noodles,Grains and Grain Products,1
fragrance,alcoholic beverages,Alcoholic Beverages,1
flavors,mawa,Dairy Products,1
flavor-enhanced soybean oil,peanut oil,Oils and Fats,1
fine plastic crystals,sugar,Honey and Other Natural Sweeteners,1
expired meat,pork,Meat Products,1
expired broiler turkeys,sheep heart,Meat Products,1
expired broiler turkeys,veal heart,Meat Products,1
expired buns,corn bun dumpling,Grains and Grain Products,1
expired chicken feet,Chicken Feet,Meat Products,1
expired drinks,Meat,"Meat Products, Produce and Legumes",1
expired drinks,drinks,"Meat Products, Produce and Legumes",1
expired drinks,vegetables,"Meat Products, Produce and Legumes",1
expired ground beef,ground beef,Meat Products,1
expired meat,Meat,"Meat Products, Produce and Legumes",1
expired meat,beef,Meat Products,1
expired meat,chicken wings,Meat Products,1
expired meat,drinks,"Meat Products, Produce and Legumes",1
expired meat,vegetables,"Meat Products, Produce and Legumes",1
fennel seeds,cumin seeds,Spices and Extracts,1
expired milk,milk,Dairy Products,1
expired vegetables,Meat,"Meat Products, Produce and Legumes",1
expired vegetables,drinks,"Meat Products, Produce and Legumes",1
expired vegetables,vegetables,"Meat Products, Produce and Legumes",1
fake liquor,liquor,Alcoholic Beverages,1
farm-raised Asian catfish,Lake Victoria Perch,Fish and Seafood Products,1
farm-raised Asian catfish,U.S. wild caught shrimp,Fish and Seafood Products,1
farm-raised Asian catfish,farm-raised Asian catfish,Fish and Seafood Products,1
farm-raised Asian catfish,foreign farm-raised shrimp,Fish and Seafood Products,1
farm-raised shrimps from outside of the USA,product of the USA,Fish and Seafood Products,1
farm-raised shrimps from outside of the USA,wild caught shrimp,Fish and Seafood Products,1
farm-raised shrimps from outside of the USA,wild-caught shrimp,Fish and Seafood Products,1
fragrance,wine,Alcoholic Beverages,1
fruit juice,wine,Alcoholic Beverages,1
fungus,buckwheat flour,Grains and Grain Products,1
hogget,lamb,Meat Products,1
gum,cumin,Spices and Extracts,1
gum,poppy seeds,Spices and Extracts,1
gypsum powder,eggs,Eggs,1
hackleback roe,beluga caviar,Fish and Seafood Products,1
hackleback roe,sevruga caviar,Fish and Seafood Products,1
haddock,cod,Fish and Seafood Products,1
hake,grouper,Fish and Seafood Products,1
hazardous materials,Spices,"Oils and Fats, Spices and Extracts",1
hazardous materials,oil,"Oils and Fats, Spices and Extracts",1
hexavalent chromium,milk,Dairy Products,1
high-fructose corn syrup,Red Wine,Alcoholic Beverages,1
high-fructose corn syrup,pomegranate juice,Fruit Juices and Concentrates,1
horse meat,Bison,Meat Products,1
grit,buckwheat flour,Grains and Grain Products,1
horse meat,Black bear,Meat Products,1
horse meat,Fresh meat,Meat Products,1
horse meat,Kangaroo,Meat Products,1
horse meat,Lukanka Chumerna,Meat Products,1
horse meat,Salami,Meat Products,1
horse meat,Sausages,Meat Products,1
horse meat,Yak,Meat Products,1
horse meat,beef,Meat Products,1
horse meat,ground beef,Meat Products,1
horse meat,lamb,Meat Products,1
horse meat,pork,Meat Products,1
horse meat,sausage,Meat Products,1
gum,Black Pepper,Spices and Extracts,1
greenling,Chilean sea bass,Fish and Seafood Products,1
giraffe,Game Meats,Meat Products,1
gluten,deli meats,Meat Products,1
glucose,Black Pepper,Spices and Extracts,1
glucose,cane syrup,Honey and Other Natural Sweeteners,1
glucose,cumin,Spices and Extracts,1
glucose,honey,Honey and Other Natural Sweeteners,1
glucose,maple syrup,Honey and Other Natural Sweeteners,1
glucose,molasses,Honey and Other Natural Sweeteners,1
glucose,poppy seeds,Spices and Extracts,1
glucose,sorghum syrup,Honey and Other Natural Sweeteners,1
glue,Black Pepper,Spices and Extracts,1
glue,cumin,Spices and Extracts,1
glue,poppy seeds,Spices and Extracts,1
gluten,burger patties,Meat Products,1
gluten,dried meat,Meat Products,1
green colorant,green peas,Produce and Legumes,1
gluten,minced meat,Meat Products,1
gluten,sausage,Meat Products,1
glycerol monocaprylate,milk,Dairy Products,1
goat,burger patties,Meat Products,1
goat,deli meats,Meat Products,1
goat,dried meat,Meat Products,1
goat,minced meat,Meat Products,1
goat,sausage,Meat Products,1
goat meat,lamb meat,Meat Products,1
goat meat,mutton meat,Meat Products,1
golden corn flavor,corn bun dumpling,Grains and Grain Products,1
golden pompano,snapper,Fish and Seafood Products,1
mineral oils,Black Pepper,Spices and Extracts,1
misbranded beverages,Buttermilk,"Dairy Products, Other Beverages",1
misbranded beverages,soft drinks,"Dairy Products, Other Beverages",1
non-organic field peas,organic rapeseed,"Grains and Grain Products, Produce and Legumes",1
non-organic millet,organic soybeans,"Grains and Grain Products, Produce and Legumes",1
non-organic millet,organic sunflower,"Grains and Grain Products, Produce and Legumes",1
non-organic millet,organic vegetables,"Grains and Grain Products, Produce and Legumes",1
non-organic oats,organic alfalfa,"Grains and Grain Products, Produce and Legumes",1
non-organic oats,organic barley,"Grains and Grain Products, Produce and Legumes",1
non-organic oats,organic corn,"Grains and Grain Products, Produce and Legumes",1
non-organic oats,organic field beans,"Grains and Grain Products, Produce and Legumes",1
non-organic oats,organic field peas,"Grains and Grain Products, Produce and Legumes",1
non-organic oats,organic fruits,"Grains and Grain Products, Produce and Legumes",1
non-organic oats,organic linseed,"Grains and Grain Products, Produce and Legumes",1
non-organic oats,organic millet,"Grains and Grain Products, Produce and Legumes",1
non-organic oats,organic oats,"Grains and Grain Products, Produce and Legumes",1
non-organic oats,organic potatoes,"Grains and Grain Products, Produce and Legumes",1
non-organic oats,organic rapeseed,"Grains and Grain Products, Produce and Legumes",1
non-organic oats,organic sorghum,"Grains and Grain Products, Produce and Legumes",1
non-organic oats,organic soybeans,"Grains and Grain Products, Produce and Legumes",1
non-organic oats,organic sunflower,"Grains and Grain Products, Produce and Legumes",1
non-organic oats,organic vegetables,"Grains and Grain Products, Produce and Legumes",1
non-organic potatoes,organic alfalfa,"Grains and Grain Products, Produce and Legumes",1
non-organic potatoes,organic barley,"Grains and Grain Products, Produce and Legumes",1
non-organic potatoes,organic corn,"Grains and Grain Products, Produce and Legumes",1
non-organic potatoes,organic field beans,"Grains and Grain Products, Produce and Legumes",1
non-organic potatoes,organic field peas,"Grains and Grain Products, Produce and Legumes",1
non-organic potatoes,organic fruits,"Grains and Grain Products, Produce and Legumes",1
non-organic potatoes,organic linseed,"Grains and Grain Products, Produce and Legumes",1
non-organic potatoes,organic millet,"Grains and Grain Products, Produce and Legumes",1
non-organic potatoes,organic oats,"Grains and Grain Products, Produce and Legumes",1
non-organic millet,organic sorghum,"Grains and Grain Products, Produce and Legumes",1
non-organic millet,organic rapeseed,"Grains and Grain Products, Produce and Legumes",1
non-organic millet,organic potatoes,"Grains and Grain Products, Produce and Legumes",1
non-organic linseed,organic potatoes,"Grains and Grain Products, Produce and Legumes",1
non-organic field peas,organic soybeans,"Grains and Grain Products, Produce and Legumes",1
non-organic field peas,organic sunflower,"Grains and Grain Products, Produce and Legumes",1
non-organic field peas,organic vegetables,"Grains and Grain Products, Produce and Legumes",1
non-organic linseed,organic alfalfa,"Grains and Grain Products, Produce and Legumes",1
non-organic linseed,organic barley,"Grains and Grain Products, Produce and Legumes",1
non-organic linseed,organic corn,"Grains and Grain Products, Produce and Legumes",1
non-organic linseed,organic field beans,"Grains and Grain Products, Produce and Legumes",1
non-organic linseed,organic field peas,"Grains and Grain Products, Produce and Legumes",1
non-organic linseed,organic fruits,"Grains and Grain Products, Produce and Legumes",1
non-organic linseed,organic linseed,"Grains and Grain Products, Produce and Legumes",1
non-organic linseed,organic millet,"Grains and Grain Products, Produce and Legumes",1
non-organic linseed,organic oats,"Grains and Grain Products, Produce and Legumes",1
non-organic linseed,organic rapeseed,"Grains and Grain Products, Produce and Legumes",1
non-organic millet,organic oats,"Grains and Grain Products, Produce and Legumes",1
non-organic linseed,organic sorghum,"Grains and Grain Products, Produce and Legumes",1
non-organic linseed,organic soybeans,"Grains and Grain Products, Produce and Legumes",1
non-organic linseed,organic sunflower,"Grains and Grain Products, Produce and Legumes",1
non-organic linseed,organic vegetables,"Grains and Grain Products, Produce and Legumes",1
non-organic millet,organic alfalfa,"Grains and Grain Products, Produce and Legumes",1
non-organic millet,organic barley,"Grains and Grain Products, Produce and Legumes",1
non-organic millet,organic corn,"Grains and Grain Products, Produce and Legumes",1
non-organic millet,organic field beans,"Grains and Grain Products, Produce and Legumes",1
non-organic millet,organic field peas,"Grains and Grain Products, Produce and Legumes",1
non-organic millet,organic fruits,"Grains and Grain Products, Produce and Legumes",1
non-organic millet,organic linseed,"Grains and Grain Products, Produce and Legumes",1
non-organic millet,organic millet,"Grains and Grain Products, Produce and Legumes",1
non-organic potatoes,organic potatoes,"Grains and Grain Products, Produce and Legumes",1
non-organic potatoes,organic rapeseed,"Grains and Grain Products, Produce and Legumes",1
non-organic potatoes,organic sorghum,"Grains and Grain Products, Produce and Legumes",1
non-organic soybeans,organic rapeseed,"Grains and Grain Products, Produce and Legumes",1
non-organic sorghum,organic sunflower,"Grains and Grain Products, Produce and Legumes",1
non-organic sorghum,organic vegetables,"Grains and Grain Products, Produce and Legumes",1
non-organic soybeans,organic alfalfa,"Grains and Grain Products, Produce and Legumes",1
non-organic soybeans,organic barley,"Grains and Grain Products, Produce and Legumes",1
non-organic soybeans,organic corn,"Grains and Grain Products, Produce and Legumes",1
non-organic soybeans,organic field beans,"Grains and Grain Products, Produce and Legumes",1
non-organic soybeans,organic field peas,"Grains and Grain Products, Produce and Legumes",1
non-organic soybeans,organic fruits,"Grains and Grain Products, Produce and Legumes",1
non-organic soybeans,organic linseed,"Grains and Grain Products, Produce and Legumes",1
non-organic soybeans,organic millet,"Grains and Grain Products, Produce and Legumes",1
non-organic soybeans,organic oats,"Grains and Grain Products, Produce and Legumes",1
non-organic soybeans,organic potatoes,"Grains and Grain Products, Produce and Legumes",1
non-organic soybeans,organic sorghum,"Grains and Grain Products, Produce and Legumes",1
non-organic sorghum,organic sorghum,"Grains and Grain Products, Produce and Legumes",1
non-organic soybeans,organic soybeans,"Grains and Grain Products, Produce and Legumes",1
non-organic soybeans,organic sunflower,"Grains and Grain Products, Produce and Legumes",1
non-organic soybeans,organic vegetables,"Grains and Grain Products, Produce and Legumes",1
non-organic sunflower,organic alfalfa,"Grains and Grain Products, Produce and Legumes",1
non-organic sunflower,organic barley,"Grains and Grain Products, Produce and Legumes",1
non-organic sunflower,organic corn,"Grains and Grain Products, Produce and Legumes",1
non-organic sunflower,organic field beans,"Grains and Grain Products, Produce and Legumes",1
non-organic sunflower,organic field peas,"Grains and Grain Products, Produce and Legumes",1
non-organic sunflower,organic fruits,"Grains and Grain Products, Produce and Legumes",1
non-organic sunflower,organic linseed,"Grains and Grain Products, Produce and Legumes",1
non-organic sunflower,organic millet,"Grains and Grain Products, Produce and Legumes",1
non-organic sunflower,organic oats,"Grains and Grain Products, Produce and Legumes",1
non-organic sorghum,organic soybeans,"Grains and Grain Products, Produce and Legumes",1
non-organic sorghum,organic rapeseed,"Grains and Grain Products, Produce and Legumes",1
non-organic potatoes,organic soybeans,"Grains and Grain Products, Produce and Legumes",1
non-organic rapeseed,organic rapeseed,"Grains and Grain Products, Produce and Legumes",1
non-organic potatoes,organic sunflower,"Grains and Grain Products, Produce and Legumes",1
non-organic potatoes,organic vegetables,"Grains and Grain Products, Produce and Legumes",1
non-organic rapeseed,organic alfalfa,"Grains and Grain Products, Produce and Legumes",1
non-organic rapeseed,organic barley,"Grains and Grain Products, Produce and Legumes",1
non-organic rapeseed,organic corn,"Grains and Grain Products, Produce and Legumes",1
non-organic rapeseed,organic field beans,"Grains and Grain Products, Produce and Legumes",1
non-organic rapeseed,organic field peas,"Grains and Grain Products, Produce and Legumes",1
non-organic rapeseed,organic fruits,"Grains and Grain Products, Produce and Legumes",1
non-organic rapeseed,organic linseed,"Grains and Grain Products, Produce and Legumes",1
non-organic rapeseed,organic millet,"Grains and Grain Products, Produce and Legumes",1
non-organic rapeseed,organic oats,"Grains and Grain Products, Produce and Legumes",1
non-organic rapeseed,organic potatoes,"Grains and Grain Products, Produce and Legumes",1
non-organic rapeseed,organic sorghum,"Grains and Grain Products, Produce and Legumes",1
non-organic sorghum,organic potatoes,"Grains and Grain Products, Produce and Legumes",1
non-organic rapeseed,organic soybeans,"Grains and Grain Products, Produce and Legumes",1
non-organic rapeseed,organic sunflower,"Grains and Grain Products, Produce and Legumes",1
non-organic rapeseed,organic vegetables,"Grains and Grain Products, Produce and Legumes",1
non-organic sorghum,organic alfalfa,"Grains and Grain Products, Produce and Legumes",1
non-organic sorghum,organic barley,"Grains and Grain Products, Produce and Legumes",1
non-organic sorghum,organic corn,"Grains and Grain Products, Produce and Legumes",1
non-organic sorghum,organic field beans,"Grains and Grain Products, Produce and Legumes",1
non-organic sorghum,organic field peas,"Grains and Grain Products, Produce and Legumes",1
non-organic sorghum,organic fruits,"Grains and Grain Products, Produce and Legumes",1
non-organic sorghum,organic linseed,"Grains and Grain Products, Produce and Legumes",1
non-organic sorghum,organic millet,"Grains and Grain Products, Produce and Legumes",1
non-organic sorghum,organic oats,"Grains and Grain Products, Produce and Legumes",1
non-organic field peas,organic sorghum,"Grains and Grain Products, Produce and Legumes",1
non-organic field peas,organic potatoes,"Grains and Grain Products, Produce and Legumes",1
misbranded beverages,water,"Dairy Products, Other Beverages",1
non-organic field peas,organic oats,"Grains and Grain Products, Produce and Legumes",1
molasses,maple syrup,Honey and Other Natural Sweeteners,1
molasses,molasses,Honey and Other Natural Sweeteners,1
molasses,sorghum syrup,Honey and Other Natural Sweeteners,1
mold,tomato paste,Produce and Legumes,1
mold,tomato puree,Produce and Legumes,1
mold,tomatoes,Produce and Legumes,1
mutton,lamb,Meat Products,1
mutton snapper,red snapper,Fish and Seafood Products,1
myrtle leaves,Dried oregano,Spices and Extracts,1
natamycin,orange juice from concentrate,Fruit Juices and Concentrates,1
nitrofuran,chicken,Meat Products,1
non Zamzam water,Bottled Zam Zam Water,Other Beverages,1
non-Kona coffee beans,Kona coffee beans,Coffee and Tea,1
non-Spanish saffron,Spanish saffron,Spices and Extracts,1
non-Wuchang rice,rice,Grains and Grain Products,1
non-edible ghee,ghee,Dairy Products,1
non-food grade milk powder,skimmed milk powder,Dairy Products,1
non-free range eggs,eggs,Eggs,1
non-organic alfalfa,organic alfalfa,"Grains and Grain Products, Produce and Legumes",1
non-organic alfalfa,organic barley,"Grains and Grain Products, Produce and Legumes",1
non-organic alfalfa,organic corn,"Grains and Grain Products, Produce and Legumes",1
non-organic alfalfa,organic field beans,"Grains and Grain Products, Produce and Legumes",1
non-organic alfalfa,organic field peas,"Grains and Grain Products, Produce and Legumes",1
non-organic alfalfa,organic fruits,"Grains and Grain Products, Produce and Legumes",1
non-organic alfalfa,organic linseed,"Grains and Grain Products, Produce and Legumes",1
non-organic alfalfa,organic millet,"Grains and Grain Products, Produce and Legumes",1
non-organic alfalfa,organic oats,"Grains and Grain Products, Produce and Legumes",1
molasses,honey,Honey and Other Natural Sweeteners,1
molasses,cane syrup,Honey and Other Natural Sweeteners,1
molasses,alcoholic beverages,Alcoholic Beverages,1
mislabeled meat,beef,Meat Products,1
misbranded chicken,beef,Meat Products,1
misbranded chicken,chicken,Meat Products,1
misbranded chicken,pork,Meat Products,1
mislabeled Circassian cheese,Circassian cheese,Dairy Products,1
mislabeled Halal product,Beef products,Meat Products,1
mislabeled Halal product,Halal meat,Meat Products,1
mislabeled beef products,Beef products,Meat Products,1
mislabeled beef products,Halal meat,Meat Products,1
mislabeled extra virgin olive oil,extra virgin olive oil,Oils and Fats,1
mislabeled fresh meat product,Fresh meat product,Meat Products,1
mislabeled halal beef,Halal beef,Meat Products,1
mislabeled ham,Italian ham,Meat Products,1
mislabeled meat,chicken wings,Meat Products,1
mixing palm oil,ghee,Dairy Products,1
mislabeled meat,pork,Meat Products,1
mislabeled milk,Branded milk,Dairy Products,1
mislabeled milk,milk,Dairy Products,1
mislabeled pre-packaged foods,Multiple,"Dairy Products, Fish and Seafood Products, Grains and Grain Products, Meat Products, Produce and Legumes",1
mislabeled product marked as USDA certified ground beef,Beef jerky,Meat Products,1
mislabeled product marked as USDA certified ground beef,Deer sticks,Meat Products,1
mislabeled product marked as USDA certified ground beef,bacon,Meat Products,1
mislabeled product marked as USDA certified ground beef,deer bologna,Meat Products,1
mislabeled product marked as USDA certified ground beef,deer sausages,Meat Products,1
mislabeled product marked as USDA certified ground beef,uncooked deer meat,Meat Products,1
mislabeled sunflower oil,sunflower,Oils and Fats,1
mislabeled sunflower oil,sunflower oil,Oils and Fats,1
non-organic alfalfa,organic potatoes,"Grains and Grain Products, Produce and Legumes",1
non-organic alfalfa,organic rapeseed,"Grains and Grain Products, Produce and Legumes",1
non-organic alfalfa,organic sorghum,"Grains and Grain Products, Produce and Legumes",1
non-organic field beans,organic potatoes,"Grains and Grain Products, Produce and Legumes",1
non-organic corn,organic sunflower,"Grains and Grain Products, Produce and Legumes",1
non-organic corn,organic vegetables,"Grains and Grain Products, Produce and Legumes",1
non-organic eggs,eggs,Eggs,1
non-organic field beans,organic alfalfa,"Grains and Grain Products, Produce and Legumes",1
non-organic field beans,organic barley,"Grains and Grain Products, Produce and Legumes",1
non-organic field beans,organic corn,"Grains and Grain Products, Produce and Legumes",1
non-organic field beans,organic field beans,"Grains and Grain Products, Produce and Legumes",1
non-organic field beans,organic field peas,"Grains and Grain Products, Produce and Legumes",1
non-organic field beans,organic fruits,"Grains and Grain Products, Produce and Legumes",1
non-organic field beans,organic linseed,"Grains and Grain Products, Produce and Legumes",1
non-organic field beans,organic millet,"Grains and Grain Products, Produce and Legumes",1
non-organic field beans,organic oats,"Grains and Grain Products, Produce and Legumes",1
non-organic field beans,organic rapeseed,"Grains and Grain Products, Produce and Legumes",1
non-organic corn,organic sorghum,"Grains and Grain Products, Produce and Legumes",1
non-organic field beans,organic sorghum,"Grains and Grain Products, Produce and Legumes",1
non-organic field beans,organic soybeans,"Grains and Grain Products, Produce and Legumes",1
non-organic field beans,organic sunflower,"Grains and Grain Products, Produce and Legumes",1
non-organic field beans,organic vegetables,"Grains and Grain Products, Produce and Legumes",1
non-organic field peas,organic alfalfa,"Grains and Grain Products, Produce and Legumes",1
non-organic field peas,organic barley,"Grains and Grain Products, Produce and Legumes",1
non-organic field peas,organic corn,"Grains and Grain Products, Produce and Legumes",1
non-organic field peas,organic field beans,"Grains and Grain Products, Produce and Legumes",1
non-organic field peas,organic field peas,"Grains and Grain Products, Produce and Legumes",1
non-organic field peas,organic fruits,"Grains and Grain Products, Produce and Legumes",1
non-organic field peas,organic linseed,"Grains and Grain Products, Produce and Legumes",1
non-organic field peas,organic millet,"Grains and Grain Products, Produce and Legumes",1
non-organic corn,organic soybeans,"Grains and Grain Products, Produce and Legumes",1
non-organic corn,organic rapeseed,"Grains and Grain Products, Produce and Legumes",1
non-organic alfalfa,organic soybeans,"Grains and Grain Products, Produce and Legumes",1
non-organic barley,organic rapeseed,"Grains and Grain Products, Produce and Legumes",1
non-organic alfalfa,organic sunflower,"Grains and Grain Products, Produce and Legumes",1
non-organic alfalfa,organic vegetables,"Grains and Grain Products, Produce and Legumes",1
non-organic barley,organic alfalfa,"Grains and Grain Products, Produce and Legumes",1
non-organic barley,organic barley,"Grains and Grain Products, Produce and Legumes",1
non-organic barley,organic corn,"Grains and Grain Products, Produce and Legumes",1
non-organic barley,organic field beans,"Grains and Grain Products, Produce and Legumes",1
non-organic barley,organic field peas,"Grains and Grain Products, Produce and Legumes",1
non-organic barley,organic fruits,"Grains and Grain Products, Produce and Legumes",1
non-organic barley,organic linseed,"Grains and Grain Products, Produce and Legumes",1
non-organic barley,organic millet,"Grains and Grain Products, Produce and Legumes",1
non-organic barley,organic oats,"Grains and Grain Products, Produce and Legumes",1
non-organic barley,organic potatoes,"Grains and Grain Products, Produce and Legumes",1
non-organic barley,organic sorghum,"Grains and Grain Products, Produce and Legumes",1
non-organic corn,organic potatoes,"Grains and Grain Products, Produce and Legumes",1
non-organic barley,organic soybeans,"Grains and Grain Products, Produce and Legumes",1
non-organic barley,organic sunflower,"Grains and Grain Products, Produce and Legumes",1
non-organic barley,organic vegetables,"Grains and Grain Products, Produce and Legumes",1
non-organic corn,organic alfalfa,"Grains and Grain Products, Produce and Legumes",1
non-organic corn,organic barley,"Grains and Grain Products, Produce and Legumes",1
non-organic corn,organic corn,"Grains and Grain Products, Produce and Legumes",1
non-organic corn,organic field beans,"Grains and Grain Products, Produce and Legumes",1
non-organic corn,organic field peas,"Grains and Grain Products, Produce and Legumes",1
non-organic corn,organic fruits,"Grains and Grain Products, Produce and Legumes",1
non-organic corn,organic linseed,"Grains and Grain Products, Produce and Legumes",1
non-organic corn,organic millet,"Grains and Grain Products, Produce and Legumes",1
non-organic corn,organic oats,"Grains and Grain Products, Produce and Legumes",1
6-benzyladenine,Bean Sprouts,Produce and Legumes,1
